State,Year,Crop,N,P,K,pH,Temperature,Humidity,Rainfall
Kerala,1999,Arecanut,65,28,50,5.7,26.23,81.79,1758.79
Kerala,1999,Banana,65,28,50,5.7,26.23,81.79,1758.79
Kerala,1999,Black pepper,65,28,50,5.7,26.23,81.79,1758.79
Kerala,1999,Cardamom,65,28,50,5.7,26.23,81.79,1758.79
Kerala,1999,Cashewnut,65,28,50,5.7,26.23,81.79,1758.79
Kerala,1999,Coconut ,65,28,50,5.7,26.23,81.79,1758.79
Kerala,1999,Cotton(lint),65,28,50,5.7,26.23,81.79,1758.79
Kerala,1999,Dry chillies,65,28,50,5.7,26.23,81.79,1758.79
Kerala,1999,Garlic,65,28,50,5.7,26.23,81.79,1758.79
Kerala,1999,Ginger,65,28,50,5.7,26.23,81.79,1758.79
Kerala,1999,Groundnut,65,28,50,5.7,26.23,81.79,1758.79
Kerala,1999,Jowar,65,28,50,5.7,26.23,81.79,1758.79
Kerala,1999,Ragi,65,28,50,5.7,26.23,81.79,1758.79
Kerala,1999,Rice,65,28,50,5.7,26.23,81.79,1758.79
Kerala,1999,Rice,65,28,50,5.7,26.23,81.79,1758.79
Kerala,1999,Rice,65,28,50,5.7,26.23,81.79,1758.79
Kerala,1999,Sesamum,65,28,50,5.7,26.23,81.79,1758.79
Kerala,1999,Sugarcane,65,28,50,5.7,26.23,81.79,1758.79
Kerala,1999,Sweet potato,65,28,50,5.7,26.23,81.79,1758.79
Kerala,1999,Tapioca,65,28,50,5.7,26.23,81.79,1758.79
Kerala,1999,Tobacco,65,28,50,5.7,26.23,81.79,1758.79
Kerala,1999,Turmeric,65,28,50,5.7,26.23,81.79,1758.79
Meghalaya,1999,Arecanut,52,16,33,5.6,18.37,76.13,2074.56
Meghalaya,1999,Arhar/Tur,52,16,33,5.6,18.37,76.13,2074.56
Meghalaya,1999,Banana,52,16,33,5.6,18.37,76.13,2074.56
Meghalaya,1999,Castor seed,52,16,33,5.6,18.37,76.13,2074.56
Meghalaya,1999,Cotton(lint),52,16,33,5.6,18.37,76.13,2074.56
Meghalaya,1999,Dry chillies,52,16,33,5.6,18.37,76.13,2074.56
Meghalaya,1999,Ginger,52,16,33,5.6,18.37,76.13,2074.56
Meghalaya,1999,Gram,52,16,33,5.6,18.37,76.13,2074.56
Meghalaya,1999,Jute,52,16,33,5.6,18.37,76.13,2074.56
Meghalaya,1999,Maize,52,16,33,5.6,18.37,76.13,2074.56
Meghalaya,1999,Mesta,52,16,33,5.6,18.37,76.13,2074.56
Meghalaya,1999,Potato,52,16,33,5.6,18.37,76.13,2074.56
Meghalaya,1999,Rapeseed &Mustard,52,16,33,5.6,18.37,76.13,2074.56
Meghalaya,1999,Rice,52,16,33,5.6,18.37,76.13,2074.56
Meghalaya,1999,Rice,52,16,33,5.6,18.37,76.13,2074.56
Meghalaya,1999,Sesamum,52,16,33,5.6,18.37,76.13,2074.56
Meghalaya,1999,Soyabean,52,16,33,5.6,18.37,76.13,2074.56
Meghalaya,1999,Sugarcane,52,16,33,5.6,18.37,76.13,2074.56
Meghalaya,1999,Sweet potato,52,16,33,5.6,18.37,76.13,2074.56
Meghalaya,1999,Tapioca,52,16,33,5.6,18.37,76.13,2074.56
Meghalaya,1999,Tobacco,52,16,33,5.6,18.37,76.13,2074.56
Meghalaya,1999,Turmeric,52,16,33,5.6,18.37,76.13,2074.56
Puducherry,1999,Arecanut,88,55,40,7.0,27.74,75.11,923.63
Puducherry,1999,Bajra,88,55,40,7.0,27.74,75.11,923.63
Puducherry,1999,Banana,88,55,40,7.0,27.74,75.11,923.63
Puducherry,1999,Black pepper,88,55,40,7.0,27.74,75.11,923.63
Puducherry,1999,Cashewnut,88,55,40,7.0,27.74,75.11,923.63
Puducherry,1999,Coconut ,88,55,40,7.0,27.74,75.11,923.63
Puducherry,1999,Coriander,88,55,40,7.0,27.74,75.11,923.63
Puducherry,1999,Cotton(lint),88,55,40,7.0,27.74,75.11,923.63
Puducherry,1999,Dry chillies,88,55,40,7.0,27.74,75.11,923.63
Puducherry,1999,Ginger,88,55,40,7.0,27.74,75.11,923.63
Puducherry,1999,Groundnut,88,55,40,7.0,27.74,75.11,923.63
Puducherry,1999,Jowar,88,55,40,7.0,27.74,75.11,923.63
Puducherry,1999,Moong(Green Gram),88,55,40,7.0,27.74,75.11,923.63
Puducherry,1999,Onion,88,55,40,7.0,27.74,75.11,923.63
Puducherry,1999,Other  Rabi pulses,88,55,40,7.0,27.74,75.11,923.63
Puducherry,1999,Ragi,88,55,40,7.0,27.74,75.11,923.63
Puducherry,1999,Rapeseed &Mustard,88,55,40,7.0,27.74,75.11,923.63
Puducherry,1999,Rice,88,55,40,7.0,27.74,75.11,923.63
Puducherry,1999,Sugarcane,88,55,40,7.0,27.74,75.11,923.63
Puducherry,1999,Tapioca,88,55,40,7.0,27.74,75.11,923.63
Puducherry,1999,Urad,88,55,40,7.0,27.74,75.11,923.63
West Bengal,1999,Arecanut,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Arhar/Tur,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Bajra,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Barley,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Cardamom,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Castor seed,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Coconut ,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Cotton(lint),85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Dry chillies,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Dry chillies,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Ginger,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Gram,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Groundnut,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Groundnut,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Groundnut,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Horse-gram,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Jowar,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Jute,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Khesari,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Linseed,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Maize,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Masoor,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Mesta,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Moong(Green Gram),85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Moong(Green Gram),85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Moong(Green Gram),85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Niger seed,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Other Kharif pulses,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Peas & beans (Pulses),85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Potato,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Potato,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Ragi,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Rapeseed &Mustard,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Rice,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Rice,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Rice,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Safflower,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Sannhamp,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Sannhamp,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Sesamum,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Sesamum,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Sesamum,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Small millets,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Small millets,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Soyabean,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Sugarcane,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Sunflower,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Tobacco,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Turmeric,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Urad,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Urad,85,40,45,6.2,25.79,72.95,1737.63
West Bengal,1999,Wheat,85,40,45,6.2,25.79,72.95,1737.63
Andhra Pradesh,2000,Arecanut,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Arhar/Tur,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Arhar/Tur,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Bajra,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Bajra,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Banana,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Cashewnut,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Castor seed,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Coconut ,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Coriander,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Cotton(lint),78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Dry chillies,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Dry chillies,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Ginger,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Gram,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Gram,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Groundnut,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Groundnut,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Horse-gram,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Horse-gram,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Jowar,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Jowar,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Linseed,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Maize,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Maize,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Mesta,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Moong(Green Gram),78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Moong(Green Gram),78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Niger seed,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Onion,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Onion,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Other  Rabi pulses,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Other Kharif pulses,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Potato,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Ragi,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Ragi,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Rapeseed &Mustard,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Rice,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Rice,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Safflower,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Sesamum,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Sesamum,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Small millets,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Small millets,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Sugarcane,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Sunflower,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Sweet potato,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Tapioca,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Tobacco,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Urad,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Urad,78,45,22,6.8,27.74,70.73,1070.25
Andhra Pradesh,2000,Wheat,78,45,22,6.8,27.74,70.73,1070.25
Assam,2000,Arecanut,60,18,38,5.8,22.37,75.29,1958.5
Assam,2000,Arhar/Tur,60,18,38,5.8,22.37,75.29,1958.5
Assam,2000,Banana,60,18,38,5.8,22.37,75.29,1958.5
Assam,2000,Castor seed,60,18,38,5.8,22.37,75.29,1958.5
Assam,2000,Coconut ,60,18,38,5.8,22.37,75.29,1958.5
Assam,2000,Cotton(lint),60,18,38,5.8,22.37,75.29,1958.5
Assam,2000,Dry chillies,60,18,38,5.8,22.37,75.29,1958.5
Assam,2000,Gram,60,18,38,5.8,22.37,75.29,1958.5
Assam,2000,Jute,60,18,38,5.8,22.37,75.29,1958.5
Assam,2000,Linseed,60,18,38,5.8,22.37,75.29,1958.5
Assam,2000,Maize,60,18,38,5.8,22.37,75.29,1958.5
Assam,2000,Mesta,60,18,38,5.8,22.37,75.29,1958.5
Assam,2000,Niger seed,60,18,38,5.8,22.37,75.29,1958.5
Assam,2000,Onion,60,18,38,5.8,22.37,75.29,1958.5
Assam,2000,Other  Rabi pulses,60,18,38,5.8,22.37,75.29,1958.5
Assam,2000,Potato,60,18,38,5.8,22.37,75.29,1958.5
Assam,2000,Rapeseed &Mustard,60,18,38,5.8,22.37,75.29,1958.5
Assam,2000,Rice,60,18,38,5.8,22.37,75.29,1958.5
Assam,2000,Rice,60,18,38,5.8,22.37,75.29,1958.5
Assam,2000,Rice,60,18,38,5.8,22.37,75.29,1958.5
Assam,2000,Sesamum,60,18,38,5.8,22.37,75.29,1958.5
Assam,2000,Small millets,60,18,38,5.8,22.37,75.29,1958.5
Assam,2000,Sugarcane,60,18,38,5.8,22.37,75.29,1958.5
Assam,2000,Sweet potato,60,18,38,5.8,22.37,75.29,1958.5
Assam,2000,Tapioca,60,18,38,5.8,22.37,75.29,1958.5
Assam,2000,Tobacco,60,18,38,5.8,22.37,75.29,1958.5
Assam,2000,Turmeric,60,18,38,5.8,22.37,75.29,1958.5
Assam,2000,Wheat,60,18,38,5.8,22.37,75.29,1958.5
Goa,2000,Arecanut,65,25,45,6.2,26.95,74.29,1919.04
Goa,2000,Banana,65,25,45,6.2,26.95,74.29,1919.04
Goa,2000,Black pepper,65,25,45,6.2,26.95,74.29,1919.04
Goa,2000,Cashewnut,65,25,45,6.2,26.95,74.29,1919.04
Goa,2000,Coconut ,65,25,45,6.2,26.95,74.29,1919.04
Goa,2000,Groundnut,65,25,45,6.2,26.95,74.29,1919.04
Goa,2000,Groundnut,65,25,45,6.2,26.95,74.29,1919.04
Goa,2000,Other  Rabi pulses,65,25,45,6.2,26.95,74.29,1919.04
Goa,2000,Other Kharif pulses,65,25,45,6.2,26.95,74.29,1919.04
Goa,2000,Ragi,65,25,45,6.2,26.95,74.29,1919.04
Goa,2000,Rice,65,25,45,6.2,26.95,74.29,1919.04
Goa,2000,Rice,65,25,45,6.2,26.95,74.29,1919.04
Goa,2000,Sugarcane,65,25,45,6.2,26.95,74.29,1919.04
Karnataka,2000,Arecanut,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Arhar/Tur,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Bajra,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Bajra,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Bajra,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Banana,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Black pepper,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Cardamom,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Castor seed,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Coconut ,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Coriander,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Cotton(lint),72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Dry chillies,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Garlic,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Ginger,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Gram,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Groundnut,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Groundnut,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Horse-gram,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Horse-gram,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Jowar,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Jowar,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Jowar,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Linseed,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Maize,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Maize,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Maize,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Mesta,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Moong(Green Gram),72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Moong(Green Gram),72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Niger seed,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Onion,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Other  Rabi pulses,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Other Kharif pulses,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Potato,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Ragi,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Ragi,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Ragi,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Rapeseed &Mustard,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Rice,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Rice,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Rice,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Safflower,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Sannhamp,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Sesamum,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Small millets,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Soyabean,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Sugarcane,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Sunflower,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Sunflower,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Sunflower,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Sweet potato,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Tapioca,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Tobacco,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Turmeric,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Urad,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Urad,72,42,25,6.9,23.21,69.1,1000.55
Karnataka,2000,Wheat,72,42,25,6.9,23.21,69.1,1000.55
Kerala,2000,Arecanut,65,28,50,5.7,26.7,79.3,1397.09
Kerala,2000,Banana,65,28,50,5.7,26.7,79.3,1397.09
Kerala,2000,Black pepper,65,28,50,5.7,26.7,79.3,1397.09
Kerala,2000,Cardamom,65,28,50,5.7,26.7,79.3,1397.09
Kerala,2000,Cashewnut,65,28,50,5.7,26.7,79.3,1397.09
Kerala,2000,Coconut ,65,28,50,5.7,26.7,79.3,1397.09
Kerala,2000,Cotton(lint),65,28,50,5.7,26.7,79.3,1397.09
Kerala,2000,Garlic,65,28,50,5.7,26.7,79.3,1397.09
Kerala,2000,Ginger,65,28,50,5.7,26.7,79.3,1397.09
Kerala,2000,Groundnut,65,28,50,5.7,26.7,79.3,1397.09
Kerala,2000,Jowar,65,28,50,5.7,26.7,79.3,1397.09
Kerala,2000,Ragi,65,28,50,5.7,26.7,79.3,1397.09
Kerala,2000,Rice,65,28,50,5.7,26.7,79.3,1397.09
Kerala,2000,Rice,65,28,50,5.7,26.7,79.3,1397.09
Kerala,2000,Rice,65,28,50,5.7,26.7,79.3,1397.09
Kerala,2000,Sesamum,65,28,50,5.7,26.7,79.3,1397.09
Kerala,2000,Sugarcane,65,28,50,5.7,26.7,79.3,1397.09
Kerala,2000,Sweet potato,65,28,50,5.7,26.7,79.3,1397.09
Kerala,2000,Tapioca,65,28,50,5.7,26.7,79.3,1397.09
Kerala,2000,Tobacco,65,28,50,5.7,26.7,79.3,1397.09
Kerala,2000,Turmeric,65,28,50,5.7,26.7,79.3,1397.09
Meghalaya,2000,Arecanut,52,16,33,5.6,17.52,79.14,2652.89
Meghalaya,2000,Arhar/Tur,52,16,33,5.6,17.52,79.14,2652.89
Meghalaya,2000,Banana,52,16,33,5.6,17.52,79.14,2652.89
Meghalaya,2000,Castor seed,52,16,33,5.6,17.52,79.14,2652.89
Meghalaya,2000,Cotton(lint),52,16,33,5.6,17.52,79.14,2652.89
Meghalaya,2000,Dry chillies,52,16,33,5.6,17.52,79.14,2652.89
Meghalaya,2000,Ginger,52,16,33,5.6,17.52,79.14,2652.89
Meghalaya,2000,Gram,52,16,33,5.6,17.52,79.14,2652.89
Meghalaya,2000,Jute,52,16,33,5.6,17.52,79.14,2652.89
Meghalaya,2000,Linseed,52,16,33,5.6,17.52,79.14,2652.89
Meghalaya,2000,Maize,52,16,33,5.6,17.52,79.14,2652.89
Meghalaya,2000,Mesta,52,16,33,5.6,17.52,79.14,2652.89
Meghalaya,2000,Other  Rabi pulses,52,16,33,5.6,17.52,79.14,2652.89
Meghalaya,2000,Potato,52,16,33,5.6,17.52,79.14,2652.89
Meghalaya,2000,Rapeseed &Mustard,52,16,33,5.6,17.52,79.14,2652.89
Meghalaya,2000,Rice,52,16,33,5.6,17.52,79.14,2652.89
Meghalaya,2000,Rice,52,16,33,5.6,17.52,79.14,2652.89
Meghalaya,2000,Sesamum,52,16,33,5.6,17.52,79.14,2652.89
Meghalaya,2000,Small millets,52,16,33,5.6,17.52,79.14,2652.89
Meghalaya,2000,Soyabean,52,16,33,5.6,17.52,79.14,2652.89
Meghalaya,2000,Sugarcane,52,16,33,5.6,17.52,79.14,2652.89
Meghalaya,2000,Sweet potato,52,16,33,5.6,17.52,79.14,2652.89
Meghalaya,2000,Tapioca,52,16,33,5.6,17.52,79.14,2652.89
Meghalaya,2000,Tobacco,52,16,33,5.6,17.52,79.14,2652.89
Meghalaya,2000,Turmeric,52,16,33,5.6,17.52,79.14,2652.89
Meghalaya,2000,Wheat,52,16,33,5.6,17.52,79.14,2652.89
Puducherry,2000,Arecanut,88,55,40,7.0,27.95,74.78,962.02
Puducherry,2000,Bajra,88,55,40,7.0,27.95,74.78,962.02
Puducherry,2000,Banana,88,55,40,7.0,27.95,74.78,962.02
Puducherry,2000,Black pepper,88,55,40,7.0,27.95,74.78,962.02
Puducherry,2000,Cashewnut,88,55,40,7.0,27.95,74.78,962.02
Puducherry,2000,Coconut ,88,55,40,7.0,27.95,74.78,962.02
Puducherry,2000,Coriander,88,55,40,7.0,27.95,74.78,962.02
Puducherry,2000,Cotton(lint),88,55,40,7.0,27.95,74.78,962.02
Puducherry,2000,Dry chillies,88,55,40,7.0,27.95,74.78,962.02
Puducherry,2000,Ginger,88,55,40,7.0,27.95,74.78,962.02
Puducherry,2000,Groundnut,88,55,40,7.0,27.95,74.78,962.02
Puducherry,2000,Jowar,88,55,40,7.0,27.95,74.78,962.02
Puducherry,2000,Moong(Green Gram),88,55,40,7.0,27.95,74.78,962.02
Puducherry,2000,Moong(Green Gram),88,55,40,7.0,27.95,74.78,962.02
Puducherry,2000,Onion,88,55,40,7.0,27.95,74.78,962.02
Puducherry,2000,Other  Rabi pulses,88,55,40,7.0,27.95,74.78,962.02
Puducherry,2000,Ragi,88,55,40,7.0,27.95,74.78,962.02
Puducherry,2000,Rapeseed &Mustard,88,55,40,7.0,27.95,74.78,962.02
Puducherry,2000,Rice,88,55,40,7.0,27.95,74.78,962.02
Puducherry,2000,Sugarcane,88,55,40,7.0,27.95,74.78,962.02
Puducherry,2000,Tapioca,88,55,40,7.0,27.95,74.78,962.02
Puducherry,2000,Urad,88,55,40,7.0,27.95,74.78,962.02
Puducherry,2000,Urad,88,55,40,7.0,27.95,74.78,962.02
West Bengal,2000,Arecanut,85,40,45,6.2,25.43,74.38,1422.94
West Bengal,2000,Arhar/Tur,85,40,45,6.2,25.43,74.38,1422.94
West Bengal,2000,Bajra,85,40,45,6.2,25.43,74.38,1422.94
West Bengal,2000,Barley,85,40,45,6.2,25.43,74.38,1422.94
West Bengal,2000,Castor seed,85,40,45,6.2,25.43,74.38,1422.94
West Bengal,2000,Coconut ,85,40,45,6.2,25.43,74.38,1422.94
West Bengal,2000,Cotton(lint),85,40,45,6.2,25.43,74.38,1422.94
West Bengal,2000,Dry chillies,85,40,45,6.2,25.43,74.38,1422.94
West Bengal,2000,Ginger,85,40,45,6.2,25.43,74.38,1422.94
West Bengal,2000,Gram,85,40,45,6.2,25.43,74.38,1422.94
West Bengal,2000,Groundnut,85,40,45,6.2,25.43,74.38,1422.94
West Bengal,2000,Groundnut,85,40,45,6.2,25.43,74.38,1422.94
West Bengal,2000,Groundnut,85,40,45,6.2,25.43,74.38,1422.94
West Bengal,2000,Horse-gram,85,40,45,6.2,25.43,74.38,1422.94
West Bengal,2000,Jowar,85,40,45,6.2,25.43,74.38,1422.94
West Bengal,2000,Jute,85,40,45,6.2,25.43,74.38,1422.94
West Bengal,2000,Khesari,85,40,45,6.2,25.43,74.38,1422.94
West Bengal,2000,Linseed,85,40,45,6.2,25.43,74.38,1422.94
West Bengal,2000,Maize,85,40,45,6.2,25.43,74.38,1422.94
West Bengal,2000,Masoor,85,40,45,6.2,25.43,74.38,1422.94
West Bengal,2000,Mesta,85,40,45,6.2,25.43,74.38,1422.94
West Bengal,2000,Moong(Green Gram),85,40,45,6.2,25.43,74.38,1422.94
West Bengal,2000,Moong(Green Gram),85,40,45,6.2,25.43,74.38,1422.94
West Bengal,2000,Moong(Green Gram),85,40,45,6.2,25.43,74.38,1422.94
West Bengal,2000,Niger seed,85,40,45,6.2,25.43,74.38,1422.94
West Bengal,2000,Other Kharif pulses,85,40,45,6.2,25.43,74.38,1422.94
